4499,38752
38752,4499
38752,47063
47063,38752
47063,50619
50619,47063
50619,55470
55470,50619
55470,63637
63637,55470
63637,64853
64853,63637
64853,66214
66214,64853
66214,72113
72113,66214
72113,76897
76897,72113
76897,78463
78463,76897
78463,84054
84054,78463
5835,30064
30064,5835
30064,51713
51713,30064
51713,73402
73402,51713
32435,46235
46235,32435
46235,52204
52204,46235
52204,53831
53831,52204
53831,58239
58239,53831
58239,59504
59504,58239
59504,60310
60310,59504
60310,62605
62605,60310
2851,4078
4078,2851
4078,4884
4884,4078
4884,17007
17007,4884
17007,30955
30955,17007
30955,33957
33957,30955
33957,40549
40549,33957
40549,42779
42779,40549
42779,43211
43211,42779
43211,53853
53853,43211
53853,54627
54627,53853
54627,55145
55145,54627
55145,76342
76342,55145
76342,78588
78588,76342
78588,81809
81809,78588
81809,86834
86834,81809
86834,89659
89659,86834
89659,90145
90145,89659
90145,97239
97239,90145
8480,11464
11464,8480
11464,30902
30902,11464
30902,38327
38327,30902
38327,63127
63127,38327
63127,95903
95903,63127
95903,96296
96296,95903
96296,99081
99081,96296
6263,11305
11305,6263
11305,14137
14137,11305
14137,17989
17989,14137
17989,43590
43590,17989
43590,63617
63617,43590
63617,70689
70689,63617
70689,81504
81504,70689
81504,90735
90735,81504
14859,20082
20082,14859
20082,22209
22209,20082
22209,40098
40098,22209
40098,41710
41710,40098
41710,41899
41899,41710
41899,44487
44487,41899
44487,45382
45382,44487
45382,56749
56749,45382
56749,81313
81313,56749
81313,83941
83941,81313
83941,85459
85459,83941
5572,6677
6677,5572
6677,9351
9351,6677
9351,16182
16182,9351
16182,32914
32914,16182
32914,37227
37227,32914
37227,38594
38594,37227
38594,44889
44889,38594
44889,57125
57125,44889
57125,63320
63320,57125
63320,69313
69313,63320
69313,96610
96610,69313
3932,5975
5975,3932
5975,8885
8885,5975
8885,36783
36783,8885
36783,38212
38212,36783
38212,45973
45973,38212
45973,76266
76266,45973
76266,84242
84242,76266
674,5425
5425,674
5425,6003
6003,5425
6003,12368
12368,6003
12368,36005
36005,12368
36005,55834
55834,36005
55834,58240
58240,55834
58240,59586
59586,58240
59586,63001
63001,59586
63001,75431
75431,63001
75431,86647
86647,75431
86647,86859
86859,86647
86859,88217
88217,86859
88217,95105
95105,88217
527,3192
3192,527
3192,10497
10497,3192
10497,10895
10895,10497
10895,14000
14000,10895
14000,19009
19009,14000
19009,20947
20947,19009
20947,23130
23130,20947
23130,27400
27400,23130
27400,46354
46354,27400
46354,61424
61424,46354
11134,35197
35197,11134
35197,43317
43317,35197
43317,60347
60347,43317
13277,74540
74540,13277
74540,98042
98042,74540
98042,98179
98179,98042
98179,98325
98325,98179
4130,17483
17483,4130
17483,18210
18210,17483
18210,18474
18474,18210
18474,22360
22360,18474
22360,29340
29340,22360
29340,37096
37096,29340
37096,49738
49738,37096
49738,59757
59757,49738
59757,73834
73834,59757
73834,77470
77470,73834
77470,80079
80079,77470
80079,84540
84540,80079
84540,84724
84724,84540
2355,11107
11107,2355
11107,11318
11318,11107
11318,12963
12963,11318
12963,14734
14734,12963
14734,18210
18210,14734
18210,19374
19374,18210
19374,19751
19751,19374
19751,58970
58970,19751
58970,60469
60469,58970
60469,60537
60537,60469
60537,60731
60731,60537
60731,67845
67845,60731
67845,73442
73442,67845
73442,81928
81928,73442
81928,84498
84498,81928
84498,91693
91693,84498
91693,93486
93486,91693
12088,13113
13113,12088
13113,37106
37106,13113
37106,41015
41015,37106
41015,57335
57335,41015
57335,61861
61861,57335
61861,77052
77052,61861
132,11062
11062,132
11062,21232
21232,11062
21232,56008
56008,21232
56008,68972
68972,56008
68972,79758
79758,68972
79758,80169
80169,79758
80169,92069
92069,80169
3320,4967
4967,3320
4967,16633
16633,4967
16633,24794
24794,16633
24794,28297
28297,24794
28297,36453
36453,28297
36453,39937
39937,36453
39937,41212
41212,39937
41212,45163
45163,41212
45163,54060
54060,45163
54060,58703
58703,54060
58703,67419
67419,58703
1284,5011
5011,1284
5011,47081
47081,5011
47081,76950
76950,47081
76950,85384
85384,76950
85384,95653
95653,85384
95653,96613
96613,95653
33208,45370
45370,33208
45370,45918
45918,45370
45918,69839
69839,45918
69839,74213
74213,69839
74213,93551
93551,74213
2109,26575
26575,2109
26575,79646
79646,26575
79646,97254
97254,79646
571,16923
16923,571
16923,25581
25581,16923
25581,36840
36840,25581
36840,42532
42532,36840
42532,64910
64910,42532
64910,73814
73814,64910
73814,74778
74778,73814
74778,94288
94288,74778
94288,96439
96439,94288
2858,12597
12597,2858
12597,40582
40582,12597
40582,48944
48944,40582
48944,57602
57602,48944
57602,73654
73654,57602
73654,81197
81197,73654
81197,87661
87661,81197
87661,90696
90696,87661
90696,91446
91446,90696
91446,98430
98430,91446
1081,15057
15057,1081
15057,19617
19617,15057
19617,27889
27889,19617
27889,29014
29014,27889
29014,41713
41713,29014
41713,44371
44371,41713
44371,47297
47297,44371
47297,47534
47534,47297
47534,50270
50270,47534
50270,68992
68992,50270
68992,68993
68993,68992
68993,81900
81900,68993
81900,83663
83663,81900
83663,84447
84447,83663
15757,28371
28371,15757
28371,33742
33742,28371
33742,44198
44198,33742
44198,45902
45902,44198
45902,48831
